2024-04-25 22:44:00.282293,"{""acne"": 0.0008020991226658225, ""blemishes"": 0.07494545727968216, ""lips"": 0.0002841541136149317, ""dryness"": 0.006141345016658306, ""darkCircles"": 0.0009673699969425797}"
2024-04-25 22:45:06.864738,"{""acne"": 0.0005256736185401678, ""blemishes"": 0.07550712674856186, ""lips"": 0.00021141789329703897, ""dryness"": 0.004115448798984289, ""darkCircles"": 0.0012261791853234172}"
2024-04-25 22:47:40.547600,"{""acne"": 0.006676961667835712, ""blemishes"": 0.02687547169625759, ""lips"": 0.002187948441132903, ""dryness"": 0.0013991155428811908, ""darkCircles"": 0.0014036903157830238}"
2024-04-25 22:49:24.778564,"{""acne"": 0.210259348154068, ""blemishes"": 0.001440771738998592, ""lips"": 0.0012508584186434746, ""dryness"": 0.00036019927938468754, ""darkCircles"": 0.00047382782213389874}"
2024-04-25 22:52:11.486108,"{""acne"": 0.0003156292950734496, ""blemishes"": 0.00048638298176229, ""lips"": 0.00022187460854183882, ""dryness"": 0.000249592267209664, ""darkCircles"": 0.001088051125407219}"
2024-04-25 22:53:51.583145,"{""acne"": 0.021543771028518677, ""blemishes"": 0.11260614544153214, ""lips"": 0.006803032476454973, ""dryness"": 0.01350393146276474, ""darkCircles"": 0.016839195042848587}"
2024-04-25 22:54:24.418602,"{""acne"": 0.025066031143069267, ""blemishes"": 0.3550087511539459, ""lips"": 0.001956246793270111, ""dryness"": 0.0020485043060034513, ""darkCircles"": 0.0011603407328948379}"
2024-04-25 22:55:38.362606,"{""acne"": 0.0009317570948041975, ""blemishes"": 0.008962838910520077, ""lips"": 0.0001782588951755315, ""dryness"": 0.0003877117414958775, ""darkCircles"": 1.3767456948698964e-05}"
2024-04-25 22:57:13.583878,"{""acne"": 0.004325384274125099, ""blemishes"": 0.005693814717233181, ""lips"": 0.0027588633820414543, ""dryness"": 0.005639124196022749, ""darkCircles"": 0.0014105529990047216}"
2024-04-25 22:57:33.343753,"{""acne"": 0.0025968814734369516, ""blemishes"": 0.007998342625796795, ""lips"": 0.0034100557677447796, ""dryness"": 0.005435178522020578, ""darkCircles"": 0.0012880396097898483}"
2024-04-25 22:58:41.388016,"{""acne"": 0.0004427266540005803, ""blemishes"": 0.005515245255082846, ""lips"": 6.893910904182121e-05, ""dryness"": 0.000706552411429584, ""darkCircles"": 0.0012686005793511868}"
2024-04-25 22:59:52.742230,"{""acne"": 0.06103609502315521, ""blemishes"": 0.01499523688107729, ""lips"": 0.0023782774806022644, ""dryness"": 0.010853995569050312, ""darkCircles"": 0.0009821868734434247}"
2024-04-25 23:01:51.194824,"{""acne"": 0.0012400448322296143, ""blemishes"": 0.00037779720150865614, ""lips"": 0.00011412823369028047, ""dryness"": 0.0007030217675492167, ""darkCircles"": 0.0018470261711627245}"
2024-04-25 23:02:08.600715,"{""acne"": 0.03502207249403, ""blemishes"": 0.009005569852888584, ""lips"": 0.0003793358919210732, ""dryness"": 0.005418271292001009, ""darkCircles"": 0.00034069374669343233}"
2024-04-25 23:02:45.153223,"{""acne"": 0.006387991830706596, ""blemishes"": 0.012337728403508663, ""lips"": 0.002757697133347392, ""dryness"": 0.006411366630345583, ""darkCircles"": 0.0005982423317618668}"
2024-04-25 23:04:26.921288,"{""acne"": 0.2166934609413147, ""blemishes"": 0.1380397528409958, ""lips"": 0.0027952315285801888, ""dryness"": 0.011003399267792702, ""darkCircles"": 0.00014244536578189582}"
2024-04-25 23:05:25.758645,"{""acne"": 0.0005580515717156231, ""blemishes"": 0.0010110280709341168, ""lips"": 2.8436983484425582e-05, ""dryness"": 0.0011102817952632904, ""darkCircles"": 4.3053412809967995e-05}"
2024-04-25 23:06:02.282798,"{""acne"": 0.0005230967653915286, ""blemishes"": 0.36062389612197876, ""lips"": 0.0004924797685816884, ""dryness"": 0.0013612345792353153, ""darkCircles"": 0.0013927221298217773}"
2024-04-25 23:08:18.727807,"{""acne"": 0.0006057306891307235, ""blemishes"": 0.026608554646372795, ""lips"": 0.0005295267328619957, ""dryness"": 0.0005898347008042037, ""darkCircles"": 0.0020825928077101707}"
2024-04-25 23:09:38.762814,"{""acne"": 0.0017231388483196497, ""blemishes"": 0.052866190671920776, ""lips"": 0.0007394670974463224, ""dryness"": 0.0006563955103047192, ""darkCircles"": 0.0026288365479558706}"
2024-04-25 23:10:18.480908,"{""acne"": 0.0004099658690392971, ""blemishes"": 0.2423391491174698, ""lips"": 0.0003346980665810406, ""dryness"": 0.004345060791820288, ""darkCircles"": 0.0014209536602720618}"
2024-04-25 23:11:19.812346,"{""acne"": 0.01267029345035553, ""blemishes"": 0.306411474943161, ""lips"": 0.0018923317547887564, ""dryness"": 0.009206701070070267, ""darkCircles"": 0.0005708009703084826}"
2024-04-25 23:12:01.250088,"{""acne"": 0.017647968605160713, ""blemishes"": 0.3446851074695587, ""lips"": 0.0021176792215555906, ""dryness"": 0.011248428374528885, ""darkCircles"": 0.000538941181730479}"
2024-04-25 23:17:40.169351,"{""acne"": 0.0011860494269058108, ""blemishes"": 0.020704034715890884, ""lips"": 0.001053188811056316, ""dryness"": 0.0008105998858809471, ""darkCircles"": 0.006004784721881151}"
2024-04-25 23:19:33.489059,"{""acne"": 6.394739466486499e-05, ""blemishes"": 0.0028156128246337175, ""lips"": 0.00023600571148563176, ""dryness"": 0.004171363543719053, ""darkCircles"": 0.00011197202547919005}"
2024-04-25 23:41:07.880860,"{""acne"": 0.002683343132957816, ""blemishes"": 0.0033409874886274338, ""lips"": 0.03420812264084816, ""dryness"": 0.0036147795617580414, ""darkCircles"": 0.00020459666848182678}"
2024-04-25 23:42:57.470295,"{""acne"": 0.0005448781885206699, ""blemishes"": 0.0023572661448270082, ""lips"": 0.0032169269397854805, ""dryness"": 0.022073758766055107, ""darkCircles"": 0.0006425710744224489}"
2024-04-25 23:44:48.083505,"{""acne"": 0.001030896557494998, ""blemishes"": 0.0020520074758678675, ""lips"": 0.001329108839854598, ""dryness"": 0.008987918496131897, ""darkCircles"": 9.414968371856958e-05}"
2024-04-25 23:45:35.721054,"{""acne"": 0.0013072064612060785, ""blemishes"": 0.02774893306195736, ""lips"": 0.010624726302921772, ""dryness"": 0.055166274309158325, ""darkCircles"": 0.0020191099029034376}"
2024-04-25 23:47:24.412049,"{""acne"": 0.0003633557353168726, ""blemishes"": 0.0006423391751013696, ""lips"": 0.010556947439908981, ""dryness"": 0.0009678380447439849, ""darkCircles"": 0.0003911623789463192}"
2024-04-25 23:51:39.787598,"{""acne"": 0.00011340367927914485, ""blemishes"": 0.0035570927429944277, ""lips"": 0.0010957557242363691, ""dryness"": 0.016958951950073242, ""darkCircles"": 0.0001513154711574316}"
2024-04-25 23:52:43.514798,"{""acne"": 0.0007128381403163075, ""blemishes"": 0.0640086755156517, ""lips"": 0.008304127492010593, ""dryness"": 0.03488394618034363, ""darkCircles"": 0.001748395967297256}"
2024-04-25 23:59:57.417617,"{""acne"": 0.0002505024312995374, ""blemishes"": 0.044150643050670624, ""lips"": 0.003905610414221883, ""dryness"": 0.010683189146220684, ""darkCircles"": 0.002449401654303074}"
2024-04-26 00:01:01.754765,"{""acne"": 0.007383953779935837, ""blemishes"": 0.25702154636383057, ""lips"": 0.0006774182547815144, ""dryness"": 0.010661318898200989, ""darkCircles"": 0.0019160816445946693}"
2024-04-26 00:03:18.668554,"{""acne"": 0.0013765221228823066, ""blemishes"": 0.0023320394102483988, ""lips"": 0.0016228159656748176, ""dryness"": 0.00023414712632074952, ""darkCircles"": 2.671136098797433e-05}"
2024-04-26 00:06:02.139793,"{""acne"": 0.002291101263836026, ""blemishes"": 0.15226465463638306, ""lips"": 0.002077728509902954, ""dryness"": 0.02445659041404724, ""darkCircles"": 0.0063478644005954266}"
2024-04-26 00:14:05.605063,"{""acne"": 0.0025387154892086983, ""blemishes"": 0.013177258893847466, ""lips"": 0.0009087276994250715, ""dryness"": 0.021190067753195763, ""darkCircles"": 0.0011318890610709786}"
2024-04-26 00:15:04.132777,"{""acne"": 0.000783617957495153, ""blemishes"": 0.18110206723213196, ""lips"": 0.0009370967745780945, ""dryness"": 0.00846957042813301, ""darkCircles"": 0.0037419465370476246}"
2024-04-26 00:15:30.431439,"{""acne"": 0.0006411595386452973, ""blemishes"": 0.0026241641025990248, ""lips"": 0.0008728347602300346, ""dryness"": 0.0002666419022716582, ""darkCircles"": 0.0005165092879906297}"
2024-04-26 00:15:36.596281,"{""acne"": 0.006409954279661179, ""blemishes"": 0.001178121310658753, ""lips"": 0.0021528066135942936, ""dryness"": 0.0008397556375712156, ""darkCircles"": 0.0005915319779887795}"
2024-04-26 00:16:12.868559,"{""acne"": 0.019947579130530357, ""blemishes"": 0.00014244431804399937, ""lips"": 0.000577548227738589, ""dryness"": 0.00012572332343552262, ""darkCircles"": 3.394126906641759e-05}"
2024-04-26 00:18:07.018331,"{""acne"": 0.0068464018404483795, ""blemishes"": 0.002696987707167864, ""lips"": 0.00015598320169374347, ""dryness"": 0.0002146996557712555, ""darkCircles"": 6.699834193568677e-05}"
2024-04-26 00:19:38.178530,"{""acne"": 0.04628980904817581, ""blemishes"": 0.005777648184448481, ""lips"": 0.0001922968222061172, ""dryness"": 0.0015284554101526737, ""darkCircles"": 6.389780901372433e-05}"
2024-04-26 00:20:59.059514,"{""acne"": 0.005459182430058718, ""blemishes"": 0.0018104655900970101, ""lips"": 0.0029237873386591673, ""dryness"": 0.014351584948599339, ""darkCircles"": 0.0007808664231561124}"
2024-04-26 00:33:33.565330,"{""acne"": 0.0005038717063143849, ""blemishes"": 0.0005096113891340792, ""lips"": 0.00028657878283411264, ""dryness"": 4.2301544453948736e-05, ""darkCircles"": 4.488967897486873e-05}"
2024-04-26 00:33:41.375085,"{""acne"": 0.009211848489940166, ""blemishes"": 0.0010411428520455956, ""lips"": 0.005824340973049402, ""dryness"": 0.0007634144858457148, ""darkCircles"": 0.00011413335596444085}"
2024-04-26 00:37:57.154749,"{""acne"": 0.006493657361716032, ""blemishes"": 0.030157199129462242, ""lips"": 0.0007349118823185563, ""dryness"": 0.007888360880315304, ""darkCircles"": 0.0016347315395250916}"
2024-04-26 00:41:57.755536,"{""acne"": 0.015364947728812695, ""blemishes"": 0.016589943319559097, ""lips"": 0.004038101527839899, ""dryness"": 0.00019397622963879257, ""darkCircles"": 0.0003073791158385575}"
2024-04-26 00:42:34.375926,"{""acne"": 0.0007937674527056515, ""blemishes"": 0.009195960126817226, ""lips"": 0.005282403435558081, ""dryness"": 0.014355282299220562, ""darkCircles"": 0.0005934816435910761}"
2024-04-26 00:44:50.501180,"{""acne"": 0.0001695110695436597, ""blemishes"": 8.59208739711903e-06, ""lips"": 0.00014212472888175398, ""dryness"": 2.8365207981551066e-05, ""darkCircles"": 0.0004135357739869505}"
2024-04-26 00:44:55.897141,"{""acne"": 0.0013464788207784295, ""blemishes"": 2.4987326469272375e-05, ""lips"": 0.008353986777365208, ""dryness"": 0.0005643946351483464, ""darkCircles"": 0.0017120956908911467}"
2024-04-26 00:45:44.467631,"{""acne"": 0.015853092074394226, ""blemishes"": 0.049742862582206726, ""lips"": 0.0016725357854738832, ""dryness"": 0.036102209240198135, ""darkCircles"": 0.0024973859544843435}"
2024-04-26 00:50:35.358047,"{""acne"": 0.12752053141593933, ""blemishes"": 0.08842267841100693, ""lips"": 0.0019198834197595716, ""dryness"": 0.000499941234011203, ""darkCircles"": 0.003483689622953534}"
2024-04-26 00:51:09.124625,"{""acne"": 0.0009199754567816854, ""blemishes"": 0.12972988188266754, ""lips"": 0.0013644435675814748, ""dryness"": 0.0069010136649012566, ""darkCircles"": 0.0010078441118821502}"
2024-04-26 00:52:23.780288,"{""acne"": 0.0020717086736112833, ""blemishes"": 0.18581435084342957, ""lips"": 0.0010221857810392976, ""dryness"": 0.00464292149990797, ""darkCircles"": 0.0018385451985523105}"
2024-04-26 00:56:15.720909,"{""acne"": 0.0020717086736112833, ""blemishes"": 0.18581435084342957, ""lips"": 0.0010221857810392976, ""dryness"": 0.00464292149990797, ""darkCircles"": 0.0018385451985523105}"
2024-04-26 01:04:47.390529,"{""acne"": 0.0014985925517976284, ""blemishes"": 0.07882089167833328, ""lips"": 0.0014870268059894443, ""dryness"": 0.005864583887159824, ""darkCircles"": 0.005304962396621704}"
2024-04-26 01:05:07.849102,"{""acne"": 0.0011904460843652487, ""blemishes"": 0.10319776087999344, ""lips"": 0.002624342916533351, ""dryness"": 0.009397600777447224, ""darkCircles"": 0.004349782597273588}"
2024-04-26 01:05:42.857191,"{""acne"": 0.0014569263439625502, ""blemishes"": 0.1516546905040741, ""lips"": 0.0018714700127020478, ""dryness"": 0.00807047076523304, ""darkCircles"": 0.006699480582028627}"
2024-04-26 01:08:56.913289,"{""acne"": 0.004688128363341093, ""blemishes"": 0.016570406034588814, ""lips"": 0.0016015395522117615, ""dryness"": 0.007089834660291672, ""darkCircles"": 0.0006905358168296516}"
2024-04-26 01:09:19.226557,"{""acne"": 0.002722298027947545, ""blemishes"": 0.22935684025287628, ""lips"": 0.0010785844642668962, ""dryness"": 0.012633600272238255, ""darkCircles"": 0.003546616993844509}"
2024-04-26 01:11:59.412567,"{""acne"": 0.009562675841152668, ""blemishes"": 0.0006612355937249959, ""lips"": 0.0019325012108311057, ""dryness"": 0.0015270505100488663, ""darkCircles"": 0.0006376949604600668}"
2024-04-26 01:15:10.117837,"{""acne"": 0.003078435081988573, ""blemishes"": 0.0011716021690517664, ""lips"": 0.003970585763454437, ""dryness"": 0.0016659775283187628, ""darkCircles"": 7.650453335372731e-05}"
2024-04-26 01:15:16.887164,"{""acne"": 0.00043539892067201436, ""blemishes"": 0.0005967101897113025, ""lips"": 2.339371530979406e-05, ""dryness"": 8.689830428920686e-05, ""darkCircles"": 4.493718279263703e-06}"
2024-04-26 01:15:25.329477,"{""acne"": 0.007556109689176083, ""blemishes"": 0.010926894843578339, ""lips"": 0.00012692897871602327, ""dryness"": 0.00015111087122932076, ""darkCircles"": 2.2042650016373955e-05}"
2024-04-26 01:17:34.724088,"{""acne"": 0.0006946265348233283, ""blemishes"": 0.003470502095296979, ""lips"": 0.0004059338243678212, ""dryness"": 0.0004495135508477688, ""darkCircles"": 0.0006078206934034824}"
2024-04-26 01:17:44.257098,"{""acne"": 0.002585180103778839, ""blemishes"": 0.00022545082902070135, ""lips"": 0.0005503281718119979, ""dryness"": 0.0001574413909111172, ""darkCircles"": 5.746339957113378e-05}"
2024-04-26 01:17:58.267387,"{""acne"": 0.015185286290943623, ""blemishes"": 0.0005583181045949459, ""lips"": 0.00083692348562181, ""dryness"": 0.0002961637219414115, ""darkCircles"": 8.092107600532472e-05}"
2024-04-26 01:19:03.863237,"{""acne"": 0.00028220625245012343, ""blemishes"": 1.5211716345220339e-05, ""lips"": 0.0001345300697721541, ""dryness"": 3.9393289625877514e-05, ""darkCircles"": 1.983509719138965e-06}"
2024-04-26 01:19:21.144836,"{""acne"": 0.003025626065209508, ""blemishes"": 0.00024141908215824515, ""lips"": 0.0009635229362174869, ""dryness"": 8.843481919029728e-05, ""darkCircles"": 5.4853036999702454e-05}"
2024-04-26 01:19:39.507940,"{""acne"": 0.01079265121370554, ""blemishes"": 0.004446746315807104, ""lips"": 0.004202669486403465, ""dryness"": 0.0001305996993323788, ""darkCircles"": 2.4674924134160392e-05}"
2024-04-26 01:20:10.415723,"{""acne"": 0.01705506443977356, ""blemishes"": 0.0011006018612533808, ""lips"": 0.0028475397266447544, ""dryness"": 0.00023172951478045434, ""darkCircles"": 0.0012117744190618396}"
2024-04-26 01:20:18.086273,"{""acne"": 3.492008545435965e-05, ""blemishes"": 0.00013464798394124955, ""lips"": 0.000597461243160069, ""dryness"": 0.0009741541580297053, ""darkCircles"": 4.347988942754455e-05}"
2024-04-26 01:20:25.134196,"{""acne"": 5.8192028518533334e-05, ""blemishes"": 0.00038015589234419167, ""lips"": 0.00026655278634279966, ""dryness"": 0.00026834532036446035, ""darkCircles"": 6.531777034979314e-05}"
2024-04-26 01:20:39.533924,"{""acne"": 0.0017225227784365416, ""blemishes"": 0.0002889995521400124, ""lips"": 0.04011170193552971, ""dryness"": 0.00040128015098161995, ""darkCircles"": 0.0005846938583999872}"
2024-04-26 01:21:04.906726,"{""acne"": 0.013889032416045666, ""blemishes"": 0.060144271701574326, ""lips"": 0.005609557032585144, ""dryness"": 0.0007009648252278566, ""darkCircles"": 0.0008041473920457065}"
2024-04-26 01:24:04.667061,"{""acne"": 0.0005265793879516423, ""blemishes"": 3.5396521980146645e-06, ""lips"": 0.03286628797650337, ""dryness"": 0.0018139653839170933, ""darkCircles"": 0.000492045481223613}"
2024-04-26 01:24:30.450896,"{""acne"": 0.01172360498458147, ""blemishes"": 0.0008812129381112754, ""lips"": 0.002278835279867053, ""dryness"": 0.0009344886057078838, ""darkCircles"": 0.00013411109102889895}"
2024-04-26 01:24:56.467095,"{""acne"": 0.010872269980609417, ""blemishes"": 0.011236611753702164, ""lips"": 0.0017299156170338392, ""dryness"": 6.149385444587097e-05, ""darkCircles"": 8.023814007174224e-05}"
2024-04-26 04:09:13.499830,"{""acne"": 0.009832331910729408, ""blemishes"": 0.0014792081201449037, ""lips"": 0.00014115514932200313, ""dryness"": 0.002004420617595315, ""darkCircles"": 0.0003218401689082384}"
2024-04-26 04:14:57.368744,"{""acne"": 0.01682356372475624, ""blemishes"": 0.007501153275370598, ""lips"": 0.000583488552365452, ""dryness"": 0.00907846074551344, ""darkCircles"": 0.0005162411835044622}"
2024-04-26 04:15:28.462519,"{""acne"": 0.03124828077852726, ""blemishes"": 0.04067034274339676, ""lips"": 0.00044949568109586835, ""dryness"": 0.027697235345840454, ""darkCircles"": 0.001618351903744042}"
2024-04-26 04:16:04.128160,"{""acne"": 0.0064035868272185326, ""blemishes"": 0.033826202154159546, ""lips"": 0.0017151397187262774, ""dryness"": 0.0019585390109568834, ""darkCircles"": 0.0016295737586915493}"
2024-04-26 04:18:43.218250,"{""acne"": 0.010503229685127735, ""blemishes"": 0.008448951877653599, ""lips"": 0.00016278155089821666, ""dryness"": 0.0014451598981395364, ""darkCircles"": 7.740183355053887e-05}"
2024-04-26 04:19:08.605165,"{""acne"": 0.010503229685127735, ""blemishes"": 0.008448951877653599, ""lips"": 0.00016278155089821666, ""dryness"": 0.0014451598981395364, ""darkCircles"": 7.740183355053887e-05}"
2024-04-26 04:19:46.763972,"{""acne"": 4.696489213529276e-06, ""blemishes"": 1.2212580259074457e-05, ""lips"": 7.607631414430216e-05, ""dryness"": 0.0004545781703200191, ""darkCircles"": 1.1115651432191953e-05}"
2024-04-26 05:48:25.375009,"{""acne"": 0.014390789903700352, ""blemishes"": 0.002304316498339176, ""lips"": 0.0007447762764059007, ""dryness"": 0.000105499399069231, ""darkCircles"": 3.500600723782554e-05}"
2024-04-26 05:48:41.181467,"{""acne"": 0.006782906595617533, ""blemishes"": 0.0016452987911179662, ""lips"": 0.0003899660368915647, ""dryness"": 0.000157510643475689, ""darkCircles"": 0.0003983968636021018}"
2024-04-26 05:49:02.703504,"{""acne"": 0.0015265712281689048, ""blemishes"": 0.001217986224219203, ""lips"": 0.00019128400890622288, ""dryness"": 0.00016091745055746287, ""darkCircles"": 2.8756798201357014e-05}"
2024-04-26 05:50:02.913963,"{""acne"": 0.020164895802736282, ""blemishes"": 0.0006872829399071634, ""lips"": 0.0012261319207027555, ""dryness"": 0.0007595838978886604, ""darkCircles"": 0.00030388584127649665}"
2024-04-26 05:50:29.519073,"{""acne"": 0.00013688045146409422, ""blemishes"": 0.0002691925910767168, ""lips"": 0.0001440605119569227, ""dryness"": 0.0001249733759323135, ""darkCircles"": 6.642702828685287e-06}"
2024-04-26 05:50:50.818395,"{""acne"": 0.04270705580711365, ""blemishes"": 0.0017373813316226006, ""lips"": 0.0005650637904182076, ""dryness"": 0.00037833163514733315, ""darkCircles"": 0.0001466770627303049}"
2024-04-26 05:51:12.948148,"{""acne"": 0.014237303286790848, ""blemishes"": 0.029414555057883263, ""lips"": 0.0006798083195462823, ""dryness"": 0.0013952351873740554, ""darkCircles"": 0.00017375577590428293}"
2024-04-26 05:51:38.386380,"{""acne"": 0.03915519639849663, ""blemishes"": 0.0011472718324512243, ""lips"": 0.0008633332327008247, ""dryness"": 0.0013225144939497113, ""darkCircles"": 7.424709474435076e-05}"
2024-04-26 05:51:48.836532,"{""acne"": 0.0415559783577919, ""blemishes"": 0.006033797282725573, ""lips"": 0.003168468363583088, ""dryness"": 0.0015841267304494977, ""darkCircles"": 0.00013489066623151302}"
2024-04-26 05:53:59.063727,"{""acne"": 0.001682356232777238, ""blemishes"": 0.06614839285612106, ""lips"": 0.013113520108163357, ""dryness"": 0.013189457356929779, ""darkCircles"": 0.009157956577837467}"
2024-04-26 05:54:11.562213,"{""acne"": 0.011199931614100933, ""blemishes"": 0.002122282050549984, ""lips"": 0.0027128253132104874, ""dryness"": 0.0011332089779898524, ""darkCircles"": 0.0007844398496672511}"
2024-04-26 05:54:46.547424,"{""acne"": 0.011199931614100933, ""blemishes"": 0.002122282050549984, ""lips"": 0.0027128253132104874, ""dryness"": 0.0011332089779898524, ""darkCircles"": 0.0007844398496672511}"
2024-04-26 05:54:50.352958,"{""acne"": 0.011199931614100933, ""blemishes"": 0.002122282050549984, ""lips"": 0.0027128253132104874, ""dryness"": 0.0011332089779898524, ""darkCircles"": 0.0007844398496672511}"
2024-04-26 05:55:03.342517,"{""acne"": 0.024759521707892418, ""blemishes"": 0.0005027194856666028, ""lips"": 0.0004427561070770025, ""dryness"": 0.00017957796808332205, ""darkCircles"": 0.0001005787926260382}"
2024-04-26 05:55:11.931518,"{""acne"": 0.0002813473402056843, ""blemishes"": 0.000289141054963693, ""lips"": 0.00021009135525673628, ""dryness"": 0.0002957266988232732, ""darkCircles"": 0.00011489693133626133}"
2024-04-26 05:55:22.142170,"{""acne"": 0.001172867720015347, ""blemishes"": 0.0014759657206013799, ""lips"": 6.766753358533606e-05, ""dryness"": 5.388703721109778e-05, ""darkCircles"": 8.92778771230951e-05}"
2024-04-26 05:55:36.356724,"{""acne"": 0.027692709118127823, ""blemishes"": 0.0014147243928164244, ""lips"": 0.0015386110171675682, ""dryness"": 0.0002541268477216363, ""darkCircles"": 0.000423948687966913}"
2024-04-26 05:55:57.267249,"{""acne"": 0.01428862102329731, ""blemishes"": 0.00034370727371424437, ""lips"": 0.0027991251554340124, ""dryness"": 0.0006009620847180486, ""darkCircles"": 0.00010480760101927444}"
